year,month,day,hour,min,timezone,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado,metar
2015,4,7,8,51,America/Chicago,22,71.6,19,66.2,83,22.2,13.8,35.2,21.9,170,South,16.1,10,1014.1,29.95,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071351Z 17012G19KT 10SM SCT012 SCT037 22/19 A2995
2015,4,7,9,47,America/Chicago,22,71.6,19,66.2,83,25.9,16.1,48.2,29.9,170,South,16.1,10,1015.5,29.99,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071447Z 17014G26KT 10SM BKN014 BKN035 22/19 A2999
2015,4,7,10,47,America/Chicago,23,73.4,18,64.4,73,25.9,16.1,38.9,24.2,180,South,20.9,13,1015.1,29.98,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071547Z 18014G21KT 13SM BKN015 23/18 A2998
2015,4,7,13,47,America/Chicago,26,78.8,18,64.4,61,29.6,18.4,40.7,25.3,180,South,20.9,13,1014.8,29.97,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071847Z 18016G22KT 13SM BKN030 BKN037 26/18 A2997
2015,4,7,14,47,America/Chicago,26,78.8,18,64.4,61,22.2,13.8,37,23,170,South,16.1,10,1014.4,29.96,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071947Z 17012G20KT 10SM BKN032 BKN140 26/18 A2996
2015,4,7,15,47,America/Chicago,26,78.8,18,64.4,61,25.9,16.1,38.9,24.2,200,SSW,16.1,10,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 072047Z 20014G21KT 10SM OVC034 26/18 A2994
2015,4,7,16,47,America/Chicago,27,80.6,18,64.4,58,27.8,17.3,38.9,24.2,160,SSE,16.1,10,1013.4,29.93,-999,-999,27.9,82.3,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 072147Z 16015G21KT 10SM BKN034 BKN040 27/18 A2993
2015,4,7,19,47,America/Chicago,26,78.8,18,64.4,61,20.4,12.7,38.9,24.2,170,South,20.9,13,1012.4,29.9,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 080047Z 17011G21KT 13SM FEW040 SCT180 26/18 A2990
2015,4,7,20,47,America/Chicago,26,78.8,18,64.4,61,18.5,11.5,31.5,19.6,160,SSE,20.9,13,1012.8,29.91,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 080147Z 16010G17KT 13SM FEW180 26/18 A2991
2015,4,7,21,47,America/Chicago,25,77,18,64.4,65,22.2,13.8,33.3,20.7,170,South,20.9,13,1013.4,29.93,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 080247Z 17012G18KT 13SM FEW170 25/18 A2993
2015,4,7,22,15,America/Chicago,25.2,77.4,18.3,64.9,65,14.8,9.2,31.5,19.6,180,South,16.1,10,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080315Z AUTO 18008G17KT 10SM CLR 25/18 A2994 RMK AO2 T02520183
2015,4,7,23,15,America/Chicago,24.5,76.1,18.2,64.8,68,16.7,10.4,25.9,16.1,180,South,16.1,10,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080415Z AUTO 18009G14KT 10SM CLR 25/18 A2994 RMK AO2 T02450182
2015,4,8,0,15,America/Chicago,24,75.2,18.6,65.5,72,14.8,9.2,31.5,19.6,190,South,16.1,10,1014.1,29.95,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080515Z AUTO 19008G17KT 10SM CLR 24/19 A2995 RMK AO2 T02400186
2015,4,8,1,15,America/Chicago,23.5,74.3,18.5,65.3,73,22.2,13.8,31.5,19.6,190,South,16.1,10,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080615Z AUTO 19012G17KT 10SM CLR 24/19 A2994 RMK AO2 T02350185
2015,4,8,2,15,America/Chicago,22.9,73.2,18.2,64.8,75,16.7,10.4,31.5,19.6,190,South,16.1,10,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080715Z AUTO 19009G17KT 10SM CLR 23/18 A2994 RMK AO2 T02290182
2015,4,8,3,15,America/Chicago,22.2,72,17.5,63.5,75,20.4,12.7,31.5,19.6,190,South,16.1,10,1013.4,29.93,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080815Z AUTO 19011G17KT 10SM CLR 22/18 A2993 RMK AO2 T02220175
2015,4,8,4,15,America/Chicago,21.3,70.3,17.5,63.5,79,22.2,13.8,33.3,20.7,180,South,16.1,10,1012.8,29.91,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080915Z AUTO 18012G18KT 10SM CLR 21/18 A2991 RMK AO2 T02130175
2015,4,8,5,15,America/Chicago,20.6,69.1,17.7,63.9,83,20.4,12.7,27.8,17.3,190,South,16.1,10,1013.1,29.92,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 081015Z AUTO 19011G15KT 10SM CLR 21/18 A2992 RMK AO2 T02060177
2015,4,8,6,31,America/Chicago,20,68,17,62.6,83,16.7,10.4,31.5,19.6,170,South,16.1,10,1013.1,29.92,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,SPECI KADS 081131Z 17009G17KT 10SM BKN012 20/17 A2992
2015,4,8,7,25,America/Chicago,20,68,17,62.6,83,24.1,15,37,23,170,South,16.1,10,1013.1,29.92,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,SPECI KADS 081225Z 17013G20KT 10SM SCT012 20/17 A2992
2015,4,8,9,47,America/Chicago,22,71.6,18,64.4,78,22.2,13.8,35.2,21.9,190,South,16.1,10,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 081447Z 19012G19KT 10SM BKN016 22/18 A2994
2015,4,8,10,47,America/Chicago,24,75.2,17,62.6,65,25.9,16.1,40.7,25.3,180,South,20.9,13,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 081547Z 18014G22KT 13SM BKN022 OVC026 24/17 A2994
2015,4,8,11,47,America/Chicago,24,75.2,18,64.4,69,25.9,16.1,46.3,28.8,170,South,20.9,13,1013.8,29.94,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 081647Z 17014G25KT 13SM BKN024 OVC028 24/18 A2994
2015,4,8,12,53,America/Chicago,24,75.2,18,64.4,69,24.1,15,35.2,21.9,180,South,19.3,12,1012.8,29.91,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 081753Z 18013G19KT 12SM OVC029 24/18 A2991
2015,4,8,13,47,America/Chicago,24,75.2,18,64.4,69,18.5,11.5,33.3,20.7,200,SSW,16.1,10,1014.1,29.95,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 081847Z 20010G18KT 10SM OVC025 24/18 A2995
2015,4,8,15,47,America/Chicago,24,75.2,19,66.2,73,18.5,11.5,-9999,-9999,180,South,16.1,10,1012.8,29.91,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 082047Z 18010KT 10SM SCT022 OVC040 24/19 A2991
2015,4,8,16,47,America/Chicago,23,73.4,19,66.2,78,18.5,11.5,-9999,-9999,170,South,12.9,8,1012.1,29.89,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 082147Z 17010KT 8SM FEW020 OVC180 23/19 A2989
2015,4,8,17,47,America/Chicago,23,73.4,20,68,83,35.2,21.9,40.7,25.3,140,SE,12.9,8,1010.4,29.84,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 082247Z 14019G22KT 8SM FEW025 OVC130 23/20 A2984
2015,4,8,19,47,America/Chicago,24,75.2,20,68,78,40.7,25.3,55.6,34.5,150,SSE,12.9,8,1008,29.77,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 090047Z 15022G30KT 8SM OVC140 24/20 A2977
2015,4,8,20,47,America/Chicago,24,75.2,19,66.2,73,29.6,18.4,42.6,26.5,160,SSE,12.9,8,1008.7,29.79,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 090147Z 16016G23KT 8SM FEW140 BKN170 24/19 A2979
2015,4,8,22,15,America/Chicago,23.1,73.6,18.9,66,77,24.1,15,38.9,24.2,170,South,16.1,10,1008.7,29.79,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 090315Z AUTO 17013G21KT 10SM SCT025 23/19 A2979 RMK AO2 T02310189
2015,4,8,23,15,America/Chicago,23.1,73.6,17.8,64,72,24.1,15,29.6,18.4,190,South,16.1,10,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090415Z AUTO 19013G16KT 10SM CLR 23/18 A2983 RMK AO2 T02310178
2015,4,9,0,15,America/Chicago,22.8,73,17.7,63.9,73,13,8.1,27.8,17.3,200,SSW,16.1,10,1010.7,29.85,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090515Z AUTO 20007G15KT 10SM CLR 23/18 A2985 RMK AO2 T02280177
2015,4,9,1,15,America/Chicago,22.3,72.1,18,64.4,77,11.1,6.9,-9999,-9999,200,SSW,16.1,10,1011.1,29.86,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 090615Z AUTO 20006KT 10SM SCT025 22/18 A2986 RMK AO2 T02230180
2015,4,9,2,15,America/Chicago,22,71.6,18,64.4,78,13,8.1,-9999,-9999,210,SSW,16.1,10,1011.4,29.87,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 090715Z AUTO 21007KT 10SM SCT024 22/18 A2987 RMK AO2 LTG DSNT W T02200180
2015,4,9,3,15,America/Chicago,21.7,71.1,18.1,64.6,80,13,8.1,-9999,-9999,200,SSW,16.1,10,1012.1,29.89,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 090815Z AUTO 20007KT 10SM SCT024 SCT029 22/18 A2989 RMK AO2 LTG DSNT SW AND W T02170181
2015,4,9,4,15,America/Chicago,20.1,68.2,20.1,68.2,100,22.2,13.8,31.5,19.6,160,SSE,16.1,10,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 090915Z AUTO 16012G17KT 10SM SCT027 SCT036 SCT044 20/20 A2982 RMK AO2 LTG DSNT E THRU SW T02010201
2015,4,9,5,15,America/Chicago,20.3,68.5,20.3,68.5,100,27.8,17.3,37,23,160,SSE,16.1,10,1009,29.8,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,1,0,METAR KADS 091015Z AUTO 16015G20KT 10SM VCTS CLR 20/20 A2980 RMK AO2 LTG DSNT NE THRU S T02030203
2015,4,9,6,47,America/Chicago,20,68,18,64.4,88,20.4,12.7,29.6,18.4,170,South,16.1,10,1009,29.8,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091147Z 17011G16KT 10SM SCT018 SCT130 20/18 A2980
2015,4,9,7,47,America/Chicago,21,69.8,18,64.4,83,33.3,20.7,44.4,27.6,160,SSE,16.1,10,1009.4,29.81,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091247Z 16018G24KT 10SM SCT018 SCT150 21/18 A2981
2015,4,9,8,13,America/Chicago,21,69.8,18,64.4,83,24.1,15,37,23,170,South,16.1,10,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,SPECI KADS 091313Z 17013G20KT 10SM BKN012 21/18 A2983
2015,4,9,10,47,America/Chicago,23,73.4,18,64.4,73,16.7,10.4,35.2,21.9,210,SSW,16.1,10,1010.7,29.85,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 091547Z 21009G19KT 10SM BKN015 BKN050 23/18 A2985
2015,4,9,11,47,America/Chicago,24,75.2,18,64.4,69,11.1,6.9,29.6,18.4,220,SW,16.1,10,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 091647Z 22006G16KT 10SM BKN026 OVC032 24/18 A2988
2015,4,9,12,47,America/Chicago,24,75.2,18,64.4,69,16.7,10.4,25.9,16.1,210,SSW,16.1,10,1011.7,29.88,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 091747Z 21009G14KT 10SM OVC026 24/18 A2988
2015,4,9,13,47,America/Chicago,25,77,19,66.2,69,16.7,10.4,35.2,21.9,190,South,16.1,10,1011.4,29.87,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 091847Z 19009G19KT 10SM BKN024 25/19 A2987
2015,4,9,14,47,America/Chicago,26,78.8,18,64.4,61,20.4,12.7,29.6,18.4,210,SSW,19.3,12,1011.1,29.86,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 091947Z 21011G16KT 12SM BKN027 26/18 A2986
2015,4,9,15,47,America/Chicago,28,82.4,18,64.4,54,14.8,9.2,25.9,16.1,210,SSW,19.3,12,1010.4,29.84,-999,-999,28.8,83.9,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 092047Z 21008G14KT 12SM BKN035 BKN041 28/18 A2984
2015,4,9,17,47,America/Chicago,28,82.4,17,62.6,51,9.3,5.8,-9999,-9999,240,WSW,20.9,13,1009,29.8,-999,-999,28.5,83.4,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 092247Z 24005KT 13SM FEW020 SCT060 BKN170 28/17 A2980 RMK TCU DSNT N
2015,4,9,20,47,America/Chicago,23,73.4,9,48.2,41,25.9,16.1,38.9,24.2,350,North,20.9,13,1013.4,29.93,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 100147Z 35014G21KT 13SM SCT050 OVC300 23/09 A2993 RMK LTG DSNT E-SE
2015,4,9,21,47,America/Chicago,20,68,8,46.4,46,14.8,9.2,-9999,-9999,350,North,20.9,13,1014.4,29.96,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 100247Z 35008KT 13SM SCT080 SCT220 20/08 A2996 RMK LTNG DSNT SE
2015,4,9,22,15,America/Chicago,21,69.8,8.4,47.1,44,16.7,10.4,25.9,16.1,20,NNE,16.1,10,1015.5,29.99,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100315Z AUTO 02009G14KT 10SM CLR 21/08 A2999 RMK AO2 T02100084
2015,4,9,23,15,America/Chicago,20.6,69.1,6.6,43.9,40,16.7,10.4,27.8,17.3,20,NNE,16.1,10,1016.8,30.03,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100415Z AUTO 02009G15KT 10SM CLR 21/07 A3003 RMK AO2 T02060066
2015,4,10,0,15,America/Chicago,20,68,6.4,43.5,41,16.7,10.4,25.9,16.1,20,NNE,16.1,10,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100515Z AUTO 02009G14KT 10SM CLR 20/06 A3008 RMK AO2 T02000064
2015,4,10,1,15,America/Chicago,18.3,64.9,6,42.8,45,24.1,15,33.3,20.7,10,North,16.1,10,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100615Z AUTO 01013G18KT 10SM CLR 18/06 A3009 RMK AO2 T01830060
2015,4,10,2,15,America/Chicago,16.8,62.2,5.9,42.6,49,16.7,10.4,-9999,-9999,10,North,16.1,10,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100715Z AUTO 01009KT 10SM CLR 17/06 A3010 RMK AO2 T01680059
2015,4,10,3,15,America/Chicago,15.5,59.9,4.3,39.7,47,20.4,12.7,27.8,17.3,10,North,16.1,10,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100815Z AUTO 01011G15KT 10SM CLR 16/04 A3010 RMK AO2 T01550043
2015,4,10,4,15,America/Chicago,14.2,57.6,4.3,39.7,51,13,8.1,27.8,17.3,10,North,16.1,10,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100915Z AUTO 01007G15KT 10SM CLR 14/04 A3010 RMK AO2 T01420043
2015,4,10,5,15,America/Chicago,13.2,55.8,4.2,39.6,55,9.3,5.8,-9999,-9999,10,North,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 101015Z AUTO 01005KT 10SM CLR 13/04 A3014 RMK AO2 T01320042
2015,4,10,6,47,America/Chicago,12,53.6,3,37.4,54,3.7,2.3,29.6,18.4,20,NNE,20.9,13,1021.2,30.16,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 101147Z 02002G16KT 13SM OVC200 12/03 A3016
2015,4,10,7,47,America/Chicago,11,51.8,3,37.4,58,14.8,9.2,27.8,17.3,10,North,19.3,12,1021.6,30.17,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 101247Z 01008G15KT 12SM OVC230 11/03 A3017
2015,4,10,8,47,America/Chicago,11,51.8,3,37.4,58,13,8.1,20.4,12.7,20,NNE,20.9,13,1022.6,30.2,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 101347Z 02007G11KT 13SM BKN220 11/03 A3020
2015,4,10,9,47,America/Chicago,12,53.6,3,37.4,54,11.1,6.9,-9999,-9999,40,NE,20.9,13,1023.6,30.23,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 101447Z 04006KT 13SM BKN210 12/03 A3023
2015,4,10,10,47,America/Chicago,13,55.4,3,37.4,51,11.1,6.9,-9999,-9999,30,NNE,20.9,13,1023.6,30.23,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 101547Z 03006KT 13SM SCT180 OVC250 13/03 A3023
2015,4,10,11,47,America/Chicago,14,57.2,4,39.2,51,14.8,9.2,-9999,-9999,20,NNE,20.9,13,1023.2,30.22,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 101647Z 02008KT 13SM SCT180 BKN230 14/04 A3022
2015,4,10,12,47,America/Chicago,16,60.8,4,39.2,45,11.1,6.9,-9999,-9999,20,NNE,20.9,13,1022.2,30.19,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 101747Z 02006KT 13SM SCT180 BKN250 16/04 A3019
2015,4,10,13,47,America/Chicago,18,64.4,7,44.6,49,7.4,4.6,-9999,-9999,90,East,20.9,13,1022.2,30.19,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 101847Z 09004KT 13SM FEW200 BKN250 18/07 A3019
2015,4,10,15,47,America/Chicago,21,69.8,8,46.4,43,7.4,4.6,-9999,-9999,50,NE,20.9,13,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 102047Z 05004KT 13SM FEW200 BKN250 21/08 A3014
2015,4,10,16,16,America/Chicago,21,69.8,7,44.6,40,5.6,3.5,-9999,-9999,70,ENE,20.9,13,1016.8,30.03,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,SPECI KADS 102116Z 07003KT 13SM FEW200 BKN250 21/07 A3003
2015,4,10,17,59,America/Chicago,20,68,6,42.8,40,5.6,3.5,-9999,-9999,110,ESE,20.9,13,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 102259Z 11003KT 13SM BKN250 20/06 A3010
2015,4,10,18,47,America/Chicago,20,68,6,42.8,40,13,8.1,-9999,-9999,100,East,20.9,13,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 102347Z 10007KT 13SM BKN250 20/06 A3010
2015,4,10,20,47,America/Chicago,18,64.4,8,46.4,52,11.1,6.9,-9999,-9999,90,East,20.9,13,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 110147Z 09006KT 13SM BKN250 18/08 A3009
2015,4,10,21,47,America/Chicago,18,64.4,8,46.4,52,9.3,5.8,-9999,-9999,110,ESE,20.9,13,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 110247Z 11005KT 13SM BKN300 18/08 A3012
2015,4,10,22,15,America/Chicago,17.1,62.8,9.1,48.4,59,7.4,4.6,-9999,-9999,100,East,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110315Z AUTO 10004KT 10SM CLR 17/09 A3013 RMK AO2 T01710091
2015,4,10,23,15,America/Chicago,16.3,61.3,9.7,49.5,65,7.4,4.6,-9999,-9999,110,ESE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110415Z AUTO 11004KT 10SM CLR 16/10 A3013 RMK AO2 T01630097
2015,4,11,0,15,America/Chicago,15.7,60.3,10,50,69,11.1,6.9,-9999,-9999,110,ESE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110515Z AUTO 11006KT 10SM CLR 16/10 A3013 RMK AO2 T01570100
2015,4,11,1,15,America/Chicago,15.2,59.4,10,50,71,14.8,9.2,-9999,-9999,120,ESE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110615Z AUTO 12008KT 10SM CLR 15/10 A3013 RMK AO2 T01520100
2015,4,11,2,15,America/Chicago,14.4,57.9,9.6,49.3,73,11.1,6.9,-9999,-9999,160,SSE,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110715Z AUTO 16006KT 10SM CLR 14/10 A3014 RMK AO2 T01440096
2015,4,11,3,15,America/Chicago,14.1,57.4,9.3,48.7,73,13,8.1,-9999,-9999,160,SSE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110815Z AUTO 16007KT 10SM CLR 14/09 A3013 RMK AO2 T01410093
2015,4,11,4,15,America/Chicago,13.7,56.7,9.5,49.1,76,9.3,5.8,-9999,-9999,120,ESE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 110915Z AUTO 12005KT 10SM CLR 14/10 A3013 RMK AO2 T01370095
2015,4,11,5,15,America/Chicago,13.7,56.7,9.5,49.1,76,11.1,6.9,-9999,-9999,130,SE,16.1,10,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 111015Z AUTO 13006KT 10SM CLR 14/10 A3012 RMK AO2 T01370095
2015,4,11,7,47,America/Chicago,13,55.4,8,46.4,72,14.8,9.2,-9999,-9999,110,ESE,20.9,13,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 111247Z 11008KT 13SM OVC230 13/08 A3014
2015,4,11,8,53,America/Chicago,15,59,9,48.2,67,11.1,6.9,-9999,-9999,130,SE,20.9,13,1020.9,30.15,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 111353Z 13006KT 13SM SCT100 BKN250 15/09 A3015
2015,4,11,9,11,America/Chicago,15,59,9,48.2,67,20.4,12.7,-9999,-9999,140,SE,20.9,13,1021.2,30.16,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,SPECI KADS 111411Z 14011KT 13SM OVC010 15/09 A3016
2015,4,11,10,47,America/Chicago,17,62.6,10,50,63,16.7,10.4,-9999,-9999,130,SE,20.9,13,1020.9,30.15,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 111547Z 13009KT 13SM SCT100 17/10 A3015
2015,4,11,11,47,America/Chicago,18,64.4,10,50,59,9.3,5.8,-9999,-9999,120,ESE,20.9,13,1020.9,30.15,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 111647Z 12005KT 13SM SCT016 BKN220 18/10 A3015
2015,4,11,12,47,America/Chicago,20,68,11,51.8,56,11.1,6.9,-9999,-9999,110,ESE,20.9,13,1019.5,30.11,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 111747Z 11006KT 13SM SCT150 BKN230 20/11 A3011
2015,4,11,13,47,America/Chicago,22,71.6,12,53.6,53,9.3,5.8,-9999,-9999,70,ENE,20.9,13,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 111847Z 07005KT 13SM BKN200 OVC300 22/12 A3010
2015,4,11,14,47,America/Chicago,23,73.4,13,55.4,53,18.5,11.5,-9999,-9999,100,East,20.9,13,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 111947Z 10010KT 13SM BKN240 23/13 A3008
